"date","city","SO2","CO","NO2","O3","PM10","SO2_d1_rate","SO2_d2_rate","SO2_d3_rate","SO2_d4_rate","CO_d1_rate","CO_d2_rate","CO_d3_rate","CO_d4_rate","O3_d1_rate","O3_d2_rate","O3_d3_rate","O3_d4_rate","NO2_d1_rate","NO2_d2_rate","NO2_d3_rate","NO2_d4_rate","PM10_d1_rate","PM10_d2_rate","PM10_d3_rate","PM10_d4_rate","temp","temp_range","rain","ws_mean","ws_max","ws_mont_max","dew_point_temp","humidity","air_press","sunshn_time","snow","cloud_amt","surface_temp"
"2012-09-21","서울",0.004,0.7,0.044,0.009,41,0,0,0,0.25,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,-0.222222222222222,-1.11111111111111,-1.11111111111111,-1.44444444444444,0.0454545454545453,0.227272727272727,0.340909090909091,0.568181818181818,0.0975609756097561,0.195121951219512,0.195121951219512,0.829268292682927,20.1,7.1,0,2,4.1,6.2,13.6,68.3,1005.8,5.2,0,5,19.4
"2012-09-22","서울",0.004,0.5,0.042,0.012,38,0,0,0,0,-0.4,-0.2,0,0,0.25,0.0833333333333334,-0.583333333333333,-0.583333333333333,-0.0476190476190475,0,0.19047619047619,0.30952380952381,-0.0789473684210526,0.0263157894736842,0.131578947368421,0.131578947368421,20.7,11.2,0,1.9,4.8,7.3,12,60.6,1003.4,9.6,0,4.5,21.5
"2012-09-23","서울",0.003,0.4,0.029,0.013,30,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.25,-0.75,-0.5,-0.25,0.0769230769230769,0.307692307692308,0.153846153846154,-0.461538461538462,-0.448275862068966,-0.517241379310345,-0.448275862068966,-0.172413793103448,-0.266666666666667,-0.366666666666667,-0.233333333333333,-0.1,21.2,10.2,0,1.4,3.1,5.4,11.3,56.6,1002.1,11.2,0,1.6,22.4
"2012-09-24","서울",0.003,0.4,0.037,0.006,25,0,-0.333333333333333,-0.333333333333333,-0.333333333333333,0,-0.25,-0.75,-0.5,-1.16666666666667,-1,-0.5,-0.833333333333333,0.216216216216216,-0.135135135135135,-0.189189189189189,-0.135135135135135,-0.2,-0.52,-0.64,-0.48,21.5,11.4,0,1.9,3.4,6,9.6,49.8,1005,11.2,0,0.5,23.6
"2012-09-25","서울",0.003,0.4,0.038,0.011,29,0,0,-0.333333333333333,-0.333333333333333,0,0,-0.25,-0.75,0.454545454545454,-0.181818181818182,-0.090909090909091,0.181818181818182,0.0263157894736842,0.236842105263158,-0.105263157894737,-0.157894736842105,0.137931034482759,-0.0344827586206897,-0.310344827586207,-0.413793103448276,21.8,10.9,0,2.3,3.8,6.3,10.9,52.3,1010.4,10.8,0,0.6,24.4
"2012-09-26","서울",0.004,0.5,0.042,0.008,35,0.25,0.25,0.25,0,0.2,0.2,0.2,0,-0.375,0.25,-0.625,-0.5,0.0952380952380953,0.119047619047619,0.30952380952381,0,0.171428571428571,0.285714285714286,0.142857142857143,-0.0857142857142857,21.3,7.9,0,1.8,3.1,5,12.9,60,1011.2,5.6,0,7.1,22.4
"2012-09-27","서울",0.003,0.5,0.036,0.005,27,-0.333333333333333,0,0,0,0,0.2,0.2,0.2,-0.6,-1.2,-0.2,-1.6,-0.166666666666667,-0.0555555555555556,-0.0277777777777778,0.194444444444444,-0.296296296296296,-0.0740740740740741,0.0740740740740741,-0.111111111111111,20.3,5.9,0,2.2,4.7,9.2,12.5,62,1008.4,1.7,0,6.8,22.2
"2012-09-28","서울",0.004,0.5,0.034,0.009,24,0.25,0,0.25,0.25,0,0,0.2,0.2,0.444444444444444,0.111111111111111,-0.222222222222222,0.333333333333333,-0.0588235294117646,-0.235294117647059,-0.117647058823529,-0.0882352941176469,-0.125,-0.458333333333333,-0.208333333333333,-0.0416666666666667,18,6.6,13.5,2.7,5.9,9.5,12.7,72.3,1002.2,4,0,6.3,18.3
"2012-09-29","서울",0.003,0.3,0.017,0.023,14,-0.333333333333333,0,-0.333333333333333,0,-0.666666666666667,-0.666666666666667,-0.666666666666667,-0.333333333333333,0.608695652173913,0.782608695652174,0.652173913043478,0.521739130434783,-1,-1.11764705882353,-1.47058823529412,-1.23529411764706,-0.714285714285714,-0.928571428571429,-1.5,-1.07142857142857,16.4,5.8,0.5,2.6,6.2,9.8,8,58.8,1000.7,8.6,0,5.1,18.9
"2012-09-30","서울",0.003,0.4,0.022,0.015,20,0,-0.333333333333333,0,-0.333333333333333,0.25,-0.25,-0.25,-0.25,-0.533333333333333,0.4,0.666666666666667,0.466666666666667,0.227272727272727,-0.545454545454546,-0.636363636363636,-0.909090909090909,0.3,-0.2,-0.35,-0.75,16.2,9,0,1.5,4,5.9,9,63.8,1000.8,10.4,0,1.6,18
"2012-10-01","서울",0.003,0.5,0.0265,0.013,21,0,0,-0.333333333333333,0,0.2,0.4,0,0,-0.153846153846154,-0.769230769230769,0.307692307692308,0.615384615384615,0.169811320754717,0.358490566037736,-0.283018867924528,-0.358490566037736,0.0476190476190476,0.333333333333333,-0.142857142857143,-0.285714285714286,18.1,12.1,0,1.5,4.1,5.9,10.7,64.3,1004.8,10.4,0,0.9,19.3
"2012-10-02","서울",0.003,0.5,0.032,0.01,23,0,0,0,-0.333333333333333,0,0.2,0.4,0,-0.3,-0.5,-1.3,0.1,0.171875,0.3125,0.46875,-0.0625000000000001,0.0869565217391304,0.130434782608696,0.391304347826087,-0.0434782608695652,19.3,10.6,0,1.5,4.2,6.3,11.8,64.3,1006.6,8.4,0,1.5,20.8
"2012-10-03","서울",0.003,0.4,0.028,0.011,24,0,0,0,0,-0.25,-0.25,0,0.25,0.0909090909090908,-0.181818181818182,-0.363636363636364,-1.09090909090909,-0.142857142857143,0.0535714285714286,0.214285714285714,0.392857142857143,0.0416666666666667,0.125,0.166666666666667,0.416666666666667,19.9,11,0,1.8,3.7,5.6,11.4,60.4,1004.1,9.1,0,3.5,20.6
"2012-10-04","서울",0.004,0.5,0.032,0.01,26,0.25,0.25,0.25,0.25,0.2,0,0,0.2,-0.0999999999999999,0,-0.3,-0.5,0.125,0,0.171875,0.3125,0.0769230769230769,0.115384615384615,0.192307692307692,0.230769230769231,19,9.8,0,2,5.3,7.2,10.9,61.6,1002.6,10.3,0,1.4,21.4
"2012-10-05","서울",0.004,0.5,0.039,0.008,35,0,0.25,0.25,0.25,0,0.2,0,0,-0.25,-0.375,-0.25,-0.625,0.179487179487179,0.282051282051282,0.179487179487179,0.320512820512821,0.257142857142857,0.314285714285714,0.342857142857143,0.4,19,7.9,0,1.9,4.3,6.2,11,61.4,1007.7,4.4,0,6.9,19.9
"2012-10-06","서울",0.005,0.6,0.04,0.009,42,0.2,0.2,0.4,0.4,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.111111111111111,-0.111111111111111,-0.222222222222222,-0.111111111111111,0.025,0.2,0.3,0.2,0.166666666666667,0.380952380952381,0.428571428571429,0.452380952380952,19.6,8.4,0,1.6,4.4,6.7,9.2,52.9,1010.4,8.8,0,3.6,21.5
"2012-10-07","서울",0.003,0.5,0.0315,0.015,33,-0.666666666666667,-0.333333333333333,-0.333333333333333,0,-0.2,0,0,0.2,0.4,0.466666666666667,0.333333333333333,0.266666666666667,-0.26984126984127,-0.238095238095238,-0.0158730158730159,0.111111111111111,-0.272727272727273,-0.0606060606060606,0.212121212121212,0.272727272727273,19.2,9.3,0,2.1,4.3,6.6,9.2,54.9,1012.2,9.8,0,0.9,20
"2012-10-08","서울",0.003,0.4,0.034,0.011,24,0,-0.666666666666667,-0.333333333333333,-0.333333333333333,-0.25,-0.5,-0.25,-0.25,-0.363636363636364,0.181818181818182,0.272727272727273,0.0909090909090908,0.0735294117647059,-0.176470588235294,-0.147058823529412,0.0588235294117648,-0.375,-0.75,-0.458333333333333,-0.0833333333333333,18.4,8.8,0,1.8,3.3,6.1,8.2,53,1011.3,8.7,0,2.8,20.3
"2012-10-09","서울",0.003,0.5,0.044,0.005,30.5,0,0,-0.666666666666667,-0.333333333333333,0.2,0,-0.2,0,-1.2,-2,-0.8,-0.6,0.227272727272727,0.284090909090909,0.0909090909090908,0.113636363636364,0.213114754098361,-0.0819672131147541,-0.377049180327869,-0.147540983606557,17.6,8.6,0,1.5,3.8,6.1,9.3,60,1007.1,5.6,0,5,19.3
"2012-10-10","서울",0.004,0.5,0.038,0.0065,31,0.25,0.25,0.25,-0.25,0,0.2,0,-0.2,0.230769230769231,-0.692307692307692,-1.30769230769231,-0.384615384615385,-0.157894736842105,0.105263157894737,0.171052631578947,-0.0526315789473685,0.0161290322580645,0.225806451612903,-0.0645161290322581,-0.354838709677419,15.7,7.7,13,2.3,5.3,10.2,9.9,69.6,1003.5,3.5,0,4.5,15.5
"2012-10-11","서울",0.003,0.3,0.024,0.014,21,-0.333333333333333,0,0,0,-0.666666666666667,-0.666666666666667,-0.333333333333333,-0.666666666666667,0.535714285714286,0.642857142857143,0.214285714285714,-0.0714285714285714,-0.583333333333333,-0.833333333333333,-0.416666666666667,-0.3125,-0.476190476190476,-0.452380952380952,-0.142857142857143,-0.571428571428571,13.9,9.1,0,2.3,4.6,6.7,2.4,47.4,1006.7,10.7,0,0.1,15
"2012-10-12","서울",0.005,0.5,0.041,0.005,34,0.4,0.2,0.4,0.4,0.4,0,0,0.2,-1.8,-0.3,0,-1.2,0.414634146341463,0.0731707317073171,-0.073170731707317,0.170731707317073,0.382352941176471,0.0882352941176471,0.102941176470588,0.294117647058824,14.9,12.9,0,1.8,3.8,5.7,4.3,51.8,1008.7,10.6,0,1.4,15.2
"2012-10-13","서울",0.005,0.7,0.053,0.004,40,0,0.4,0.2,0.4,0.285714285714286,0.571428571428571,0.285714285714286,0.285714285714286,-0.25,-2.5,-0.625,-0.25,0.226415094339623,0.547169811320755,0.283018867924528,0.169811320754717,0.15,0.475,0.225,0.2375,16.4,11.8,0,1.7,5.2,6.8,6.1,54,1007.8,9.4,0,3.5,16.1
"2012-10-14","서울",0.004,0.5,0.037,0.014,37,-0.25,-0.25,0.25,0,-0.4,0,0.4,0,0.714285714285714,0.642857142857143,0,0.535714285714286,-0.432432432432432,-0.108108108108108,0.351351351351351,-0.0270270270270271,-0.0810810810810811,0.0810810810810811,0.432432432432432,0.162162162162162,16.3,9.8,0,2.6,5.3,8.3,0.1,39.9,1008.4,7.9,0,2.5,16.9
"2012-10-15","서울",0.004,0.5,0.033,0.013,40,0,-0.25,-0.25,0.25,0,-0.4,0,0.4,-0.076923076923077,0.692307692307692,0.615384615384615,-0.076923076923077,-0.121212121212121,-0.606060606060606,-0.242424242424242,0.272727272727273,0.075,0,0.15,0.475,14.8,11.5,0,1.6,4.4,6.1,-1.8,33.3,1013,10.5,0,1.8,16.1
"2012-10-16","서울",0.004,0.5,0.042,0.007,36,0,0,-0.25,-0.25,0,0,-0.4,0,-0.857142857142857,-1,0.428571428571429,0.285714285714286,0.214285714285714,0.119047619047619,-0.261904761904762,0.0238095238095238,-0.111111111111111,-0.0277777777777778,-0.111111111111111,0.0555555555555556,17.1,12.6,0,2.5,5.7,8.6,5.1,46.5,1008.9,8.2,0,4.8,18.1
"2012-10-17","서울",0.004,0.4,0.022,0.02,19,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.75,0.65,0.35,0.3,0.8,-0.909090909090909,-0.5,-0.681818181818182,-1.40909090909091,-0.894736842105263,-1.10526315789474,-0.947368421052632,-1.10526315789474,12.6,9.5,2.5,3.8,7,11,3.5,57,1005,7.2,0,4.1,14.9
"2012-10-18","서울",0.004,0.4,0.031,0.009,24,0,0,0,0,0,-0.25,-0.25,-0.25,-1.22222222222222,0.222222222222222,-0.444444444444444,-0.555555555555556,0.290322580645161,-0.354838709677419,-0.0645161290322581,-0.193548387096774,0.208333333333333,-0.5,-0.666666666666667,-0.541666666666667,11.6,11,0,2,4.6,7.3,-0.4,46.5,1009,10.4,0,0.3,12.6
"2012-10-19","서울",0.007,0.7,0.05,0.004,48,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571428,0.428571428571428,0.285714285714286,0.285714285714286,-1.25,-4,-0.75,-2.25,0.38,0.56,0.16,0.34,0.5,0.604166666666667,0.25,0.166666666666667,14.8,9.8,0,1.8,4.6,7.4,4,52.3,1011.3,9.8,0,1.5,15.6
"2012-10-20","서울",0.006,0.6,0.046,0.012,51,-0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,-0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.25,-0.666666666666667,0.416666666666667,-0.0869565217391305,0.326086956521739,0.521739130434783,0.0869565217391304,0.0588235294117647,0.529411764705882,0.627450980392157,0.294117647058824,15.8,10.5,0,3,5.6,8.9,8.7,65,1011,6.8,0,5.9,15.4
"2012-10-21","서울",0.005,0.5,0.034,0.02,48,-0.2,-0.4,0.2,0.2,-0.2,-0.4,0.2,0.2,0.4,0.8,0.55,0,-0.352941176470588,-0.470588235294118,0.0882352941176471,0.352941176470588,-0.0625,0,0.5,0.604166666666667,18.3,8.3,0,1.7,3.7,5.4,12.3,70.5,1012.1,6.3,0,4.8,19.7
"2012-10-22","서울",0.004,0.5,0.033,0.017,35,-0.25,-0.5,-0.75,0,0,-0.2,-0.4,0.2,-0.176470588235294,0.294117647058824,0.764705882352941,0.470588235294118,-0.0303030303030303,-0.393939393939394,-0.515151515151515,0.0606060606060607,-0.371428571428571,-0.457142857142857,-0.371428571428571,0.314285714285714,13.4,8.6,39.5,3.9,7.2,12.6,9.3,77.3,1001.7,0.3,0,8.9,13.1
"2012-10-23","서울",0.004,0.3,0.021,0.02,20,0,-0.25,-0.5,-0.75,-0.666666666666667,-0.666666666666667,-1,-1.33333333333333,0.15,0,0.4,0.8,-0.571428571428571,-0.619047619047619,-1.19047619047619,-1.38095238095238,-0.75,-1.4,-1.55,-1.4,10,10,0,3.2,6.4,11.8,-0.7,49.4,1006.9,10,0,2.4,11.6
"2012-10-24","서울",0.004,0.5,0.043,0.005,28,0,0,-0.25,-0.5,0.4,0,0,-0.2,-3,-2.4,-3,-1.4,0.511627906976744,0.232558139534884,0.209302325581395,-0.0697674418604652,0.285714285714286,-0.25,-0.714285714285714,-0.821428571428571,13.2,8.9,0,2.5,6.6,10,6,62.8,1008.5,3.5,0,6.9,12.7
"2012-10-25","서울",0.004,0.5,0.046,0.007,39,0,0,0,-0.25,0,0.4,0,0,0.285714285714286,-1.85714285714286,-1.42857142857143,-1.85714285714286,0.0652173913043479,0.543478260869565,0.282608695652174,0.260869565217391,0.282051282051282,0.487179487179487,0.102564102564103,-0.230769230769231,15.2,7.4,0,1.8,3.4,5.5,9.2,68.5,1011.1,4,0,5.3,14.1
"2012-10-26","서울",0.004,0.7,0.046,0.003,56,0,0,0,0,0.285714285714286,0.285714285714286,0.571428571428571,0.285714285714286,-1.33333333333333,-0.666666666666667,-5.66666666666667,-4.66666666666667,0,0.0652173913043479,0.543478260869565,0.282608695652174,0.303571428571429,0.5,0.642857142857143,0.375,15.9,11.2,0,2.2,4.1,6.2,7.8,62.1,1012.4,8.9,0,2.4,15.3
"2012-10-27","서울",0.003,0.5,0.036,0.016,25,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.4,0,0,0.4,0.8125,0.5625,0.6875,-0.25,-0.277777777777778,-0.277777777777778,-0.194444444444444,0.416666666666667,-1.24,-0.56,-0.12,0.2,14.3,3.9,44,3.3,5.8,9.6,11.6,84.5,1004.9,0,0,9.8,13.6
"2012-10-28","서울",0.004,0.4,0.017,0.03,32,0.25,0,0,0,-0.25,-0.75,-0.25,-0.25,0.466666666666667,0.9,0.766666666666667,0.833333333333333,-1.11764705882353,-1.70588235294118,-1.70588235294118,-1.52941176470588,0.21875,-0.75,-0.21875,0.125,14.3,8,0,3.6,5.9,11.4,7.6,65.4,1008.3,9.5,0,2.9,15.5
"2012-10-29","서울",0.004,0.5,0.035,0.006,36,0,0.25,0,0,0.2,0,-0.4,0,-4,-1.66666666666667,0.5,-0.166666666666667,0.514285714285714,-0.0285714285714284,-0.314285714285714,-0.314285714285714,0.111111111111111,0.305555555555556,-0.555555555555556,-0.0833333333333333,11.7,8.7,0,2.1,4.5,8.6,3.8,60.6,1009.3,6.4,0,4.8,12.2
"2012-10-30","서울",0.005,0.5,0.026,0.019,55,0.2,0.2,0.4,0.2,0,0.2,0,-0.4,0.684210526315789,-0.578947368421053,0.157894736842105,0.842105263157895,-0.346153846153846,0.346153846153846,-0.384615384615385,-0.769230769230769,0.345454545454545,0.418181818181818,0.545454545454545,-0.0181818181818182,8.6,6.6,0.1,2.9,4.9,8.8,0,55.4,1006.7,9.6,0,1.5,10.2
"2012-10-31","서울",0.004,0.5,0.034,0.014,39,-0.25,0,0,0.25,0,0,0.2,0,-0.357142857142857,0.571428571428571,-1.14285714285714,-0.142857142857143,0.235294117647059,-0.0294117647058824,0.5,-0.0588235294117646,-0.41025641025641,0.0769230769230769,0.179487179487179,0.358974358974359,6.9,8.8,0.2,2.5,7,10.5,-3.4,50.9,1005.9,6.4,0,5.1,8.4
"2012-11-01","서울",0.005,0.4,0.02,0.019,32,0.2,0,0.2,0.2,-0.25,-0.25,-0.25,0,0.263157894736842,0,0.684210526315789,-0.578947368421053,-0.7,-0.3,-0.75,0.15,-0.21875,-0.71875,-0.125,0,5.6,7.3,0,3.7,6.1,9.7,-8.5,36.5,1010.3,9.8,0,0.4,6.8
"2012-11-02","서울",0.004,0.5,0.038,0.007,32,-0.25,0,-0.25,0,0.2,0,0,0,-1.71428571428571,-1,-1.71428571428571,0.142857142857143,0.473684210526316,0.105263157894737,0.315789473684211,0.0789473684210525,0,-0.21875,-0.71875,-0.125,7.2,10.8,0,1.9,4.6,6.7,-7.2,36.9,1014.7,9.8,0,0.3,6.9
"2012-11-03","서울",0.005,0.8,0.052,0.003,44,0.2,0,0.2,0,0.375,0.5,0.375,0.375,-1.33333333333333,-5.33333333333333,-3.66666666666667,-5.33333333333333,0.269230769230769,0.615384615384615,0.346153846153846,0.5,0.272727272727273,0.272727272727273,0.113636363636364,-0.25,9.4,12.5,0,1.9,3.5,5.5,-3.8,41.5,1014.4,9.5,0,1.5,8.5
"2012-11-04","서울",0.003,0.4,0.03,0.015,23,-0.666666666666667,-0.333333333333333,-0.666666666666667,-0.333333333333333,-1,-0.25,0,-0.25,0.8,0.533333333333333,-0.266666666666667,0.0666666666666666,-0.733333333333333,-0.266666666666667,0.333333333333333,-0.133333333333333,-0.91304347826087,-0.391304347826087,-0.391304347826087,-0.695652173913043,11.8,6.2,4,3.4,5.8,10.8,2.8,56.5,1007.2,1.3,0,8.9,10.6
"2012-11-05","서울",0.004,0.5,0.036,0.004,33,0.25,-0.25,0,-0.25,0.2,-0.6,0,0.2,-2.75,0.25,-0.75,-3.75,0.166666666666667,-0.444444444444444,-0.0555555555555556,0.444444444444444,0.303030303030303,-0.333333333333333,0.0303030303030303,0.0303030303030303,8.5,3.5,8,1.9,6.5,10.2,6.5,87.6,1003.7,0.5,0,9.6,9.3
"2012-11-06","서울",0.004,0.7,0.033,0.009,34,0,0.25,-0.25,0,0.285714285714286,0.428571428571428,-0.142857142857143,0.285714285714286,0.555555555555555,-0.666666666666667,0.666666666666667,0.222222222222222,-0.0909090909090908,0.090909090909091,-0.575757575757576,-0.151515151515151,0.0294117647058824,0.323529411764706,-0.294117647058824,0.0588235294117647,7.1,3.5,5,2.3,5.4,8.4,3.9,81,1003.9,0.7,0,9.3,7.9
"2012-11-07","서울",0.004,0.8,0.041,0.01,65,0,0,0.25,-0.25,0.125,0.375,0.5,0,0.1,0.6,-0.5,0.7,0.195121951219512,0.121951219512195,0.268292682926829,-0.268292682926829,0.476923076923077,0.492307692307692,0.646153846153846,0.323076923076923,8.4,8.4,0,2.4,5.1,8.3,2.6,68.4,1005.9,6.5,0,5,8.3
"2012-11-08","서울",0.006,1.1,0.059,0.003,85,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.272727272727273,0.363636363636364,0.545454545454546,0.636363636363636,-2.33333333333333,-2,-0.333333333333333,-4,0.305084745762712,0.440677966101695,0.389830508474576,0.491525423728814,0.235294117647059,0.6,0.611764705882353,0.729411764705882,8.8,6.6,0,1.6,3.2,5.2,4.4,74.6,1007.6,0,0,6.1,7.9
"2012-11-09","서울",0.005,1,0.047,0.003,75,-0.2,0.2,0.2,0.2,-0.1,0.2,0.3,0.5,0,-2.33333333333333,-2,-0.333333333333333,-0.25531914893617,0.127659574468085,0.297872340425532,0.234042553191489,-0.133333333333333,0.133333333333333,0.546666666666667,0.56,9.4,10.6,0,2.5,4.4,6.9,2.1,63.6,1013.2,8.4,0,1.6,8.6
"2012-11-10","서울",0.003,0.4,0.027,0.018,36,-0.666666666666667,-1,-0.333333333333333,-0.333333333333333,-1.5,-1.75,-1,-0.75,0.833333333333333,0.833333333333333,0.444444444444444,0.5,-0.740740740740741,-1.18518518518519,-0.518518518518519,-0.222222222222222,-1.08333333333333,-1.36111111111111,-0.805555555555556,0.0555555555555556,12,5.5,0,4.6,7.2,12.3,1.4,49.3,1011.5,9.1,0,4.8,10.1
"2012-11-11","서울",0.003,0.3,0.018,0.021,13,0,-0.666666666666667,-1,-0.333333333333333,-0.333333333333333,-2.33333333333333,-2.66666666666667,-1.66666666666667,0.142857142857143,0.857142857142857,0.857142857142857,0.523809523809524,-0.5,-1.61111111111111,-2.27777777777778,-1.27777777777778,-1.76923076923077,-4.76923076923077,-5.53846153846154,-4,8.7,8.4,28,5.3,9.3,16.7,3.6,72,997.4,0.7,0,8.9,8.3
"2012-11-12","서울",0.004,0.4,0.024,0.017,37,0.25,0.25,-0.25,-0.5,0.25,0,-1.5,-1.75,-0.235294117647059,-0.0588235294117646,0.823529411764706,0.823529411764706,0.25,-0.125,-0.958333333333333,-1.45833333333333,0.648648648648649,0.027027027027027,-1.02702702702703,-1.2972972972973,7.3,3.3,3,4.6,8.7,19,1.6,67.8,1001.8,1.4,0,9.4,7
"2012-11-13","서울",0.004,0.4,0.022,0.019,26,0,0.25,0.25,-0.25,0,0.25,0,-1.5,0.105263157894737,-0.105263157894737,0.0526315789473685,0.842105263157895,-0.090909090909091,0.181818181818182,-0.227272727272727,-1.13636363636364,-0.423076923076923,0.5,-0.384615384615385,-1.88461538461538,5.3,7.4,0,3.6,6.8,14.7,-3.1,54.8,999.2,7.2,0,4.9,5.3
"2012-11-14","서울",0.004,0.4,0.021,0.016,26,0,0,0.25,0.25,0,0,0.25,0,-0.1875,-0.0625000000000001,-0.3125,-0.125,-0.0476190476190475,-0.142857142857143,0.142857142857143,-0.285714285714286,0,-0.423076923076923,0.5,-0.384615384615385,2.4,7.3,0,3.4,6.7,10.6,-6.2,53.3,1007.2,9.3,0,1.8,3.2
"2012-11-15","서울",0.004,0.6,0.039,0.005,34,0,0,0,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.5,-2.2,-2.8,-2.4,-3.2,0.461538461538462,0.435897435897436,0.384615384615385,0.538461538461539,0.235294117647059,0.235294117647059,-0.0882352941176471,0.617647058823529,4.2,10.1,0,1.4,3.6,5.7,-5.3,51.5,1016.3,9.5,0,0,3.7
"2012-11-16","서울",0.005,0.9,0.053,0.002,47,0.2,0.2,0.2,0.2,0.333333333333333,0.555555555555556,0.555555555555556,0.555555555555556,-1.5,-7,-8.5,-7.5,0.264150943396226,0.60377358490566,0.584905660377358,0.547169811320755,0.276595744680851,0.446808510638298,0.446808510638298,0.212765957446809,4.9,7.2,9.5,2.1,3.5,6,0.5,74,1011.1,0.6,0,7.1,3.5
"2012-11-17","서울",0.005,0.6,0.027,0.013,25,0,0.2,0.2,0.2,-0.5,0,0.333333333333333,0.333333333333333,0.846153846153846,0.615384615384615,-0.230769230769231,-0.461538461538462,-0.962962962962963,-0.444444444444444,0.222222222222222,0.185185185185185,-0.88,-0.36,-0.04,-0.04,5.3,6.5,1.5,3.2,6.6,11.8,-2.1,61.6,1005.5,7.4,0,4.5,6.1
"2012-11-18","서울",0.005,0.5,0.033,0.011,25,0,0,0.2,0.2,-0.2,-0.8,-0.2,0.2,-0.181818181818182,0.818181818181818,0.545454545454545,-0.454545454545455,0.181818181818182,-0.606060606060606,-0.181818181818182,0.363636363636364,0,-0.88,-0.36,-0.04,3.5,8.9,0,1.7,3.3,5.7,-8,45.1,1010.6,9.4,0,1.6,3.1
"2012-11-19","서울",0.006,0.6,0.039,0.009,35,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,-0.5,0,-0.222222222222222,-0.444444444444444,0.777777777777778,0.444444444444444,0.153846153846154,0.307692307692308,-0.358974358974359,0,0.285714285714286,0.285714285714286,-0.342857142857143,0.0285714285714286,3.4,8.1,5.5,3.2,7.3,12.1,-2.9,64.4,1007.4,5.8,0,5,4.4
"2012-11-20","서울",0.006,0.6,0.035,0.011,45,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,-0.5,0.181818181818182,0,-0.181818181818182,0.818181818181818,-0.114285714285714,0.0571428571428572,0.228571428571429,-0.514285714285714,0.222222222222222,0.444444444444444,0.444444444444444,-0.0444444444444444,1.9,8.2,0,2.1,4.6,7.1,-7.4,51.6,1013.1,8.9,0,1.3,2.1
"2012-11-21","서울",0.007,1.1,0.056,0.002,62,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.454545454545455,0.454545454545455,0.545454545454546,0.454545454545455,-4.5,-3.5,-4.5,-5.5,0.375,0.303571428571429,0.410714285714286,0.517857142857143,0.274193548387097,0.435483870967742,0.596774193548387,0.596774193548387,4.1,8.8,0,1.6,3.3,4.7,-2.7,62.5,1010.9,5.1,0,5,2.7
"2012-11-22","서울",0.008,1.1,0.06,0.003,73,0.125,0.25,0.25,0.375,0,0.454545454545455,0.454545454545455,0.545454545454546,0.333333333333333,-2.66666666666667,-2,-2.66666666666667,0.0666666666666666,0.416666666666667,0.35,0.45,0.150684931506849,0.383561643835616,0.520547945205479,0.657534246575342,6.7,8.6,0.3,2.1,4.8,7.9,1.1,68.3,1008,5.2,0,5.6,5.3
"2012-11-23","서울",0.007,0.6,0.03,0.009,57,-0.142857142857143,0,0.142857142857143,0.142857142857143,-0.833333333333334,-0.833333333333334,0,0,0.666666666666667,0.777777777777778,-0.222222222222222,0,-1,-0.866666666666667,-0.166666666666667,-0.3,-0.280701754385965,-0.087719298245614,0.210526315789474,0.385964912280702,3.3,6.6,0,3.1,4.9,8.6,-3.2,63,1007.9,6.4,0,5.9,4.5
"2012-11-24","서울",0.004,0.5,0.036,0.009,31,-0.75,-1,-0.75,-0.5,-0.2,-1.2,-1.2,-0.2,0,0.666666666666667,0.777777777777778,-0.222222222222222,0.166666666666667,-0.666666666666667,-0.555555555555556,0.0277777777777776,-0.838709677419355,-1.35483870967742,-1,-0.451612903225806,1.7,8.5,0,2.3,4.5,6.9,-9.1,46.9,1012.4,9.3,0,0,2.2
"2012-11-25","서울",0.006,0.8,0.05,0.003,40,0.333333333333333,-0.166666666666667,-0.333333333333333,-0.166666666666667,0.375,0.25,-0.375,-0.375,-2,-2,0,0.333333333333333,0.28,0.4,-0.2,-0.12,0.225,-0.425,-0.825,-0.55,3.4,8.2,0.5,1.6,3.4,5,-4.9,55.6,1009.9,4.3,0,7.6,2.4
"2012-11-26","서울",0.005,0.5,0.029,0.011,28,-0.2,0.2,-0.4,-0.6,-0.6,0,-0.2,-1.2,0.727272727272727,0.181818181818182,0.181818181818182,0.727272727272727,-0.724137931034483,-0.241379310344827,-0.0344827586206896,-1.06896551724138,-0.428571428571429,-0.107142857142857,-1.03571428571429,-1.60714285714286,2.3,6.3,1,3.8,8.3,15,-7.4,51.5,1005.3,8.1,0,3.8,3.4
